,LR,DO,n_hidden,mean acc,std acc
162,0.31,0.1,64,0.30569999999999997,0.12888079763874835
163,0.315,0.1,64,0.370025,0.003926989941418248
164,0.32,0.1,64,0.30475,0.12914911439882196
165,0.325,0.1,64,0.3746,0.012944931440529137
166,0.33,0.1,64,0.311225,0.1161092535072033
167,0.335,0.1,64,0.25097500000000006,0.1674534524875495
168,0.34,0.1,64,0.2412,0.15680498636841878
169,0.34500000000000003,0.1,64,0.30545,0.12576171913583242
170,0.35000000000000003,0.1,64,0.31887499999999996,0.1018524975147885
171,0.35500000000000004,0.1,64,0.30572499999999997,0.1284772693903478
172,0.36,0.1,64,0.17870000000000003,0.1585560744657864
173,0.365,0.1,64,0.309725,0.131062232355473
174,0.37,0.1,64,0.370025,0.004399857952252545
175,0.375,0.1,64,0.306,0.12915487311750956
176,0.38,0.1,64,0.314525,0.13178997021776734
177,0.385,0.1,64,0.30035,0.13667985861128185
178,0.39,0.1,64,0.24172500000000002,0.15610239828394692
179,0.395,0.1,64,0.37374999999999997,0.009170945970836371
180,0.4,0.1,64,0.24400000000000005,0.15836455174691086
181,0.405,0.1,64,0.243425,0.1566011773582817
182,0.41000000000000003,0.1,64,0.30324999999999996,0.1323753659107313
183,0.41500000000000004,0.1,64,0.20745,0.14497067806973934
184,0.42000000000000004,0.1,64,0.3056,0.1301740997664282
185,0.425,0.1,64,0.171125,0.1568519206130419
186,0.43,0.1,64,0.3062,0.1296672327536915
187,0.435,0.1,64,0.239425,0.16273760705503812
188,0.44,0.1,64,0.17664999999999997,0.15672725911595595
189,0.445,0.1,64,0.23479999999999998,0.16238943546302512
190,0.45,0.1,64,0.30212500000000003,0.13552292241536115
191,0.455,0.1,64,0.303775,0.13411910285265108
192,0.46,0.1,64,0.18035000000000004,0.15563078101712396
193,0.465,0.1,64,0.238825,0.1608734673586667
194,0.47000000000000003,0.1,64,0.23120000000000002,0.14700660274287
195,0.47500000000000003,0.1,64,0.2683,0.13683714316661247
196,0.48000000000000004,0.1,64,0.190425,0.15188308826199184
197,0.485,0.1,64,0.24457500000000004,0.1591308934493865
198,0.49,0.1,64,0.19599999999999998,0.14630447703334304
199,0.495,0.1,64,0.25625,0.12050334538924636
200,0.5,0.1,64,0.168125,0.16254701243025046
201,0.005,0.15000000000000002,64,0.37002500000000005,0.004676002566295287
202,0.01,0.15000000000000002,64,0.370025,0.003368419510690432
203,0.015,0.15000000000000002,64,0.413925,0.004712748667179263
204,0.02,0.15000000000000002,64,0.41442499999999993,0.009614312247893756
205,0.025,0.15000000000000002,64,0.4145499999999999,0.0023895606290696998
206,0.030000000000000002,0.15000000000000002,64,0.397725,0.025894666439249613
207,0.034999999999999996,0.15000000000000002,64,0.3967,0.02291882414086728
208,0.04,0.15000000000000002,64,0.37992499999999996,0.017076043159936088
209,0.045,0.15000000000000002,64,0.370025,0.003911042060627834
210,0.049999999999999996,0.15000000000000002,64,0.370025,0.005607695605148343
211,0.055,0.15000000000000002,64,0.370025,0.0034190641994557456
212,0.06,0.15000000000000002,64,0.37002499999999994,0.004468920451294713
213,0.065,0.15000000000000002,64,0.37002499999999994,0.0030836261122256688
214,0.07,0.15000000000000002,64,0.370025,0.002845391010037116
215,0.07500000000000001,0.15000000000000002,64,0.37002500000000005,0.006240192304729072
216,0.08,0.15000000000000002,64,0.370025,0.004468221122549775
217,0.085,0.15000000000000002,64,0.37002499999999994,0.005466031467161517
218,0.09000000000000001,0.15000000000000002,64,0.370025,0.0021714050750608464
219,0.095,0.15000000000000002,64,0.370025,0.0034671674317805793
220,0.1,0.15000000000000002,64,0.37002500000000005,0.0039697292099084005
221,0.10500000000000001,0.15000000000000002,64,0.37002499999999994,0.004956309110618513
222,0.11,0.15000000000000002,64,0.37002500000000005,0.0033721284079939887
223,0.115,0.15000000000000002,64,0.370025,0.004230395962554809
224,0.12000000000000001,0.15000000000000002,64,0.37002499999999994,0.00400031248779393
225,0.125,0.15000000000000002,64,0.370025,0.0040960346678220435
226,0.13,0.15000000000000002,64,0.370025,0.005117005960520281
227,0.135,0.15000000000000002,64,0.37002499999999994,0.0024601829200285117
228,0.14,0.15000000000000002,64,0.38855000000000006,0.02192025319196838
229,0.14500000000000002,0.15000000000000002,64,0.37927500000000003,0.021299266419292466
230,0.15,0.15000000000000002,64,0.37934999999999997,0.020116442279886373
231,0.155,0.15000000000000002,64,0.3891,0.02273796384903452
232,0.16,0.15000000000000002,64,0.38895,0.025135085040635937
233,0.165,0.15000000000000002,64,0.38449999999999995,0.015362088074216981
234,0.17,0.15000000000000002,64,0.39549999999999996,0.031924911902775854
235,0.17500000000000002,0.15000000000000002,64,0.37007499999999993,0.004720699100768879
236,0.18000000000000002,0.15000000000000002,64,0.37955000000000005,0.021272135529842785
237,0.185,0.15000000000000002,64,0.408425,0.03791327274187762
238,0.19,0.15000000000000002,64,0.370025,0.0041588760500885285
239,0.195,0.15000000000000002,64,0.37002499999999994,0.004571925196238455
240,0.2,0.15000000000000002,64,0.37002499999999994,0.0016703293088490034
241,0.20500000000000002,0.15000000000000002,64,0.3141,0.135042664554577
242,0.21000000000000002,0.15000000000000002,64,0.24975,0.16411882128506772
243,0.215,0.15000000000000002,64,0.370025,0.004743021189073479
244,0.22,0.15000000000000002,64,0.31655,0.1331895406929538
245,0.225,0.15000000000000002,64,0.3108,0.13152577218933179
246,0.23,0.15000000000000002,64,0.38875,0.026642541170091117
247,0.23500000000000001,0.15000000000000002,64,0.24002500000000002,0.15684884044837563
248,0.24000000000000002,0.15000000000000002,64,0.379675,0.017886726922497594
249,0.245,0.15000000000000002,64,0.380125,0.017208282889353006
250,0.25,0.15000000000000002,64,0.37934999999999997,0.01924909088762377
251,0.255,0.15000000000000002,64,0.30615,0.12806212847676707
252,0.26,0.15000000000000002,64,0.370025,0.0032838620555681094
253,0.265,0.15000000000000002,64,0.24225,0.15843239883306698
254,0.27,0.15000000000000002,64,0.37002499999999994,0.003591134918100401
255,0.275,0.15000000000000002,64,0.370025,0.0031048349392519986
256,0.28,0.15000000000000002,64,0.370175,0.002056392472267879
257,0.28500000000000003,0.15000000000000002,64,0.254425,0.16772256854699075
258,0.29000000000000004,0.15000000000000002,64,0.24035,0.15586306890986076
259,0.295,0.15000000000000002,64,0.370025,0.004192552921550312
260,0.3,0.15000000000000002,64,0.306775,0.1265309349526826
261,0.305,0.15000000000000002,64,0.37525,0.013288387787839428
262,0.31,0.15000000000000002,64,0.370025,0.005956823818109774
263,0.315,0.15000000000000002,64,0.2403,0.15688346789894722
264,0.32,0.15000000000000002,64,0.31517500000000004,0.13379159633549487
265,0.325,0.15000000000000002,64,0.31034999999999996,0.13276516862490706
266,0.33,0.15000000000000002,64,0.30515,0.1289277753240162
267,0.335,0.15000000000000002,64,0.370025,0.0062905683368039145
268,0.34,0.15000000000000002,64,0.241975,0.15633364561091767
269,0.34500000000000003,0.15000000000000002,64,0.241975,0.15835289703696614
270,0.35000000000000003,0.15000000000000002,64,0.337425,0.09397528265453635
271,0.35500000000000004,0.15000000000000002,64,0.30522499999999997,0.12895094513030916
272,0.36,0.15000000000000002,64,0.305975,0.12762203473538572
273,0.365,0.15000000000000002,64,0.2408,0.15753558328200012
274,0.37,0.15000000000000002,64,0.37002500000000005,0.006745554091399759
275,0.375,0.15000000000000002,64,0.37467500000000004,0.013854737456913428
276,0.38,0.15000000000000002,64,0.24135,0.15714971762621782
277,0.385,0.15000000000000002,64,0.29917499999999997,0.13785956622592427
278,0.39,0.15000000000000002,64,0.370025,0.006720026041616199
279,0.395,0.15000000000000002,64,0.24907500000000002,0.15131822015210197
280,0.4,0.15000000000000002,64,0.30595000000000006,0.12905976328817592
281,0.405,0.15000000000000002,64,0.2931,0.21841673756834662
282,0.41000000000000003,0.15000000000000002,64,0.2372,0.15589346522545453
283,0.41500000000000004,0.15000000000000002,64,0.304875,0.12897826851838257
284,0.42000000000000004,0.15000000000000002,64,0.30565,0.12804128728656236
285,0.425,0.15000000000000002,64,0.354675,0.034033127243907516
286,0.43,0.15000000000000002,64,0.3021,0.13457705506511872
287,0.435,0.15000000000000002,64,0.23889999999999997,0.16264722945688315
288,0.44,0.15000000000000002,64,0.12352500000000002,0.12329690790932268
289,0.445,0.15000000000000002,64,0.17035,0.1646692784037144
290,0.45,0.15000000000000002,64,0.24364999999999998,0.15822666494620935
291,0.455,0.15000000000000002,64,0.30975,0.11667484197546617
292,0.46,0.15000000000000002,64,0.08327500000000002,0.08961303616104077
293,0.465,0.15000000000000002,64,0.24265000000000003,0.1575857187374541
294,0.47000000000000003,0.15000000000000002,64,0.30195,0.13512319841537204
295,0.47500000000000003,0.15000000000000002,64,0.11252500000000001,0.12828901453359132
296,0.48000000000000004,0.15000000000000002,64,0.201925,0.15657722934705418
297,0.485,0.15000000000000002,64,0.18964999999999999,0.14861782783367544
298,0.49,0.15000000000000002,64,0.182675,0.15437401011828383
299,0.495,0.15000000000000002,64,0.1734,0.16226907437956256
300,0.5,0.15000000000000002,64,0.237675,0.1623962476475365
301,0.005,0.2,64,0.370025,0.0031990232884429007
302,0.01,0.2,64,0.370025,0.006087589835066094
303,0.015,0.2,64,0.399825,0.02449114635944998
304,0.02,0.2,64,0.4154,0.0035911349181004023
305,0.025,0.2,64,0.41509999999999997,0.004167883155751855
306,0.030000000000000002,0.2,64,0.409875,0.02286140306280435
307,0.034999999999999996,0.2,64,0.38045,0.021208135231556773
308,0.04,0.2,64,0.3783,0.012231261177818099
309,0.045,0.2,64,0.370025,0.0023337202060229965
310,0.049999999999999996,0.2,64,0.37002500000000005,0.0017417663448350315
311,0.055,0.2,64,0.37002500000000005,0.005819901201910574
312,0.06,0.2,64,0.37002499999999994,0.005134685968976104
313,0.065,0.2,64,0.370025,0.006241193796061773
314,0.07,0.2,64,0.37002499999999994,0.003737813531999696
315,0.07500000000000001,0.2,64,0.370025,0.004688683184008058
316,0.08,0.2,64,0.37002500000000005,0.010228147437341711
317,0.085,0.2,64,0.370025,0.0031188940347501343
318,0.09000000000000001,0.2,64,0.37002500000000005,0.0015439397656644479
319,0.095,0.2,64,0.37002500000000005,0.0031606961258558324
320,0.1,0.2,64,0.370025,0.0034644624402640116
321,0.10500000000000001,0.2,64,0.37002499999999994,0.006140236151810452
322,0.11,0.2,64,0.37002500000000005,0.0036464023365503613
323,0.115,0.2,64,0.37002499999999994,0.0016740669042783218
324,0.12000000000000001,0.2,64,0.370025,0.004505135957992831
325,0.125,0.2,64,0.370025,0.005780570906061098
326,0.13,0.2,64,0.37002499999999994,0.0026497641404472335
327,0.135,0.2,64,0.37002499999999994,0.003364706525092492
328,0.14,0.2,64,0.37002499999999994,0.005096199564381278
329,0.14500000000000002,0.2,64,0.39005,0.02466292764454374
330,0.15,0.2,64,0.388775,0.020364092172252612
331,0.155,0.2,64,0.38512500000000005,0.018969877437664165
332,0.16,0.2,64,0.370025,0.004084574641257036
333,0.165,0.2,64,0.32235,0.13778689161164787
334,0.17,0.2,64,0.3863,0.02214873021191056
335,0.17500000000000002,0.2,64,0.39167499999999994,0.020117250060582334
336,0.18000000000000002,0.2,64,0.379725,0.02075051204187501
337,0.185,0.2,64,0.379375,0.01928746354500768
338,0.19,0.2,64,0.37002499999999994,0.005794070244655306
339,0.195,0.2,64,0.38305,0.02725327961915778
340,0.2,0.2,64,0.37002499999999994,0.004307261310856354
341,0.20500000000000002,0.2,64,0.37002499999999994,0.005771373320103291
342,0.21000000000000002,0.2,64,0.370025,0.006035519861619208
343,0.215,0.2,64,0.37929999999999997,0.014042925265057838
344,0.22,0.2,64,0.376875,0.015078544359453267
345,0.225,0.2,64,0.311925,0.13149426318284763
346,0.23,0.2,64,0.37525,0.00954135734578681
347,0.23500000000000001,0.2,64,0.31334999999999996,0.1342369965769497
348,0.24000000000000002,0.2,64,0.37002499999999994,0.0023695991222145727
349,0.245,0.2,64,0.37002499999999994,0.00539061684781992
350,0.25,0.2,64,0.379925,0.020996368733664405
351,0.255,0.2,64,0.3176,0.13605507616402998
352,0.26,0.2,64,0.30357500000000004,0.12917671036220113
353,0.265,0.2,64,0.370025,0.003989360851063741
354,0.27,0.2,64,0.370025,0.005325880208941993
355,0.275,0.2,64,0.37002499999999994,0.00832894050885226
356,0.28,0.2,64,0.370025,0.002658006772000397
357,0.28500000000000003,0.2,64,0.25270000000000004,0.1680574046271095
358,0.29000000000000004,0.2,64,0.370025,0.004512759687818526
359,0.295,0.2,64,0.376425,0.00995194704567906
360,0.3,0.2,64,0.2427,0.15812047621987482
361,0.305,0.2,64,0.31062500000000004,0.1319866707285247
362,0.31,0.2,64,0.38137499999999996,0.02117855637195321
363,0.315,0.2,64,0.30860000000000004,0.12796243101004295
364,0.32,0.2,64,0.237675,0.1610325588196375
365,0.325,0.2,64,0.370025,0.00409984755814166
366,0.33,0.2,64,0.37002499999999994,0.00673164170169506
367,0.335,0.2,64,0.3055,0.1283381032663332
368,0.34,0.2,64,0.3049,0.12865201125516848
369,0.34500000000000003,0.2,64,0.30602500000000005,0.12747890511767035
370,0.35000000000000003,0.2,64,0.370025,0.0045258977010091545
371,0.35500000000000004,0.2,64,0.3021,0.13593572470105128
372,0.36,0.2,64,0.370025,0.0031911988342941
373,0.365,0.2,64,0.370025,0.003069405479893461
374,0.37,0.2,64,0.30495,0.1285277596474785
375,0.375,0.2,64,0.30687499999999995,0.12767698500512922
376,0.38,0.2,64,0.1407,0.1477517681789291
377,0.385,0.2,64,0.1801,0.15500986662145091
378,0.39,0.2,64,0.30237499999999995,0.1278219709204955
379,0.395,0.2,64,0.17417499999999997,0.15972144893532614
380,0.4,0.2,64,0.2387,0.1613994191439362
381,0.405,0.2,64,0.11385,0.12877432779867268
382,0.41000000000000003,0.2,64,0.242875,0.15665838630600024
383,0.41500000000000004,0.2,64,0.10880000000000001,0.12724215594684019
384,0.42000000000000004,0.2,64,0.17120000000000002,0.1625283359909896
385,0.425,0.2,64,0.30174999999999996,0.13420611480107753
386,0.43,0.2,64,0.30685,0.12821316235082886
387,0.435,0.2,64,0.30715000000000003,0.12737715650775064
388,0.44,0.2,64,0.21685,0.15902661726893394
389,0.445,0.2,64,0.30074999999999996,0.1357874948218723
390,0.45,0.2,64,0.35765,0.02230938703774714
391,0.455,0.2,64,0.17830000000000001,0.15714608251560075
392,0.46,0.2,64,0.307375,0.12780275329585042
393,0.465,0.2,64,0.3013,0.1356127897729414
394,0.47000000000000003,0.2,64,0.22139999999999999,0.15225659673721859
395,0.47500000000000003,0.2,64,0.112675,0.12918960387740186
396,0.48000000000000004,0.2,64,0.25082499999999996,0.14567027407813854
397,0.485,0.2,64,0.121475,0.13774150155272738
398,0.49,0.2,64,0.177375,0.1567560006825895
399,0.495,0.2,64,0.26597499999999996,0.1341005080154434
400,0.5,0.2,64,0.195875,0.14592221815062983
401,0.005,0.25,64,0.37002500000000005,0.004153612885188028
402,0.01,0.25,64,0.37002500000000005,0.0014713938969562086
403,0.015,0.25,64,0.407075,0.008015843686100676
404,0.02,0.25,64,0.41637500000000005,0.006145120015101415
405,0.025,0.25,64,0.41567499999999996,0.006659861109662861
406,0.030000000000000002,0.25,64,0.40305,0.02017898040040676
407,0.034999999999999996,0.25,64,0.370025,0.004341226785138046
408,0.04,0.25,64,0.370025,0.0041843458270080834
409,0.045,0.25,64,0.37002499999999994,0.0057838136207869015
410,0.049999999999999996,0.25,64,0.370025,0.004898596737842371
411,0.055,0.25,64,0.370025,0.007095949548862363
412,0.06,0.25,64,0.370025,0.003483353269480435
413,0.065,0.25,64,0.37002500000000005,0.0036378221506830175
414,0.07,0.25,64,0.37002500000000005,0.0028976283405571465
415,0.07500000000000001,0.25,64,0.370025,0.00635875380872698
416,0.08,0.25,64,0.37002499999999994,0.005604350988294726
417,0.085,0.25,64,0.370025,0.004332580062733993
418,0.09000000000000001,0.25,64,0.370025,0.003843338392595687
419,0.095,0.25,64,0.37002499999999994,0.004887100367293471
420,0.1,0.25,64,0.37002499999999994,0.00564103270687203
421,0.10500000000000001,0.25,64,0.37002500000000005,0.003304731456563466
422,0.11,0.25,64,0.370025,0.004081513199782645
423,0.115,0.25,64,0.37002499999999994,0.0033498134276404
424,0.12000000000000001,0.25,64,0.370025,0.004752893855326442
425,0.125,0.25,64,0.37002499999999994,0.00500587155248713
426,0.13,0.25,64,0.37002500000000005,0.002803346214794013
427,0.135,0.25,64,0.37002499999999994,0.0029094673051952434
428,0.14,0.25,64,0.39935,0.028642778321943566
429,0.14500000000000002,0.25,64,0.3791,0.020459319392394277
430,0.15,0.25,64,0.370025,0.0039807348567821015
431,0.155,0.25,64,0.38025,0.02102557965907242
432,0.16,0.25,64,0.38,0.01781326752732357
433,0.165,0.25,64,0.38482500000000003,0.017765767644546075
434,0.17,0.25,64,0.380225,0.01408776064532615
435,0.17500000000000002,0.25,64,0.370025,0.005521775076911411
436,0.18000000000000002,0.25,64,0.3891,0.025127723732960766
437,0.185,0.25,64,0.385425,0.024598856680748384
438,0.19,0.25,64,0.389875,0.026654619674645517
439,0.195,0.25,64,0.319475,0.14048310396627775
440,0.2,0.25,64,0.3075,0.12928916234549592
441,0.20500000000000002,0.25,64,0.370025,0.002767444669726938
442,0.21000000000000002,0.25,64,0.379575,0.02536503498913416
443,0.215,0.25,64,0.385875,0.01782519284608162
444,0.22,0.25,64,0.38907499999999995,0.02559865719134501
445,0.225,0.25,64,0.37982499999999997,0.024020902356073143
446,0.23,0.25,64,0.389975,0.026274203127782964
447,0.23500000000000001,0.25,64,0.370025,0.004124924241728562
448,0.24000000000000002,0.25,64,0.370025,0.004122650846239589
449,0.245,0.25,64,0.37945,0.02031588048793356
450,0.25,0.25,64,0.370025,0.00545515810953266
451,0.255,0.25,64,0.370025,0.0013587678241701318
452,0.26,0.25,64,0.37002499999999994,0.006040695324215577
453,0.265,0.25,64,0.37022499999999997,0.006413559853934472
454,0.27,0.25,64,0.37907499999999994,0.021896004201680273
455,0.275,0.25,64,0.37002499999999994,0.0069746863728772845
456,0.28,0.25,64,0.37002499999999994,0.005523472639562908
457,0.28500000000000003,0.25,64,0.30365000000000003,0.1282884786331181
458,0.29000000000000004,0.25,64,0.370025,0.006465001933487723
459,0.295,0.25,64,0.30809999999999993,0.12873224149372992
460,0.3,0.25,64,0.37002499999999994,0.005085149948624907
461,0.305,0.25,64,0.37002499999999994,0.0062226401149351376
